TABLE TrkAlignPlane
  115,    19_1_0,  0.000000, -0.149509,  0.074460,  0.000742,  0.000089,  0.000392
  116,    19_2_0,  0.000000,  0.265575, -0.364106, -0.000122,  0.000144,  0.000239
  117,    19_3_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  118,    19_4_0,  0.000000,  0.068709, -0.232399, -0.000490,  0.000119,  0.000215
  119,    19_5_0,  0.000000,  0.041979, -0.322611, -0.002663,  0.000425, -0.000936
  120,    20_0_0,  0.000000,  0.020059,  0.158682, -0.000741,  0.000156,  0.000072
  121,    20_1_0,  0.000000,  0.105126,  0.062245, -0.001427, -0.000903,  0.000256
  122,    20_2_0,  0.000000,  0.286103,  0.186263, -0.000100, -0.000920, -0.000609
  123,    20_3_0,  0.000000,  0.164443,  0.287672, -0.000285,  0.000714, -0.000115
  124,    20_4_0,  0.000000,  0.101716,  0.037631,  0.001375,  0.000083,  0.000398
  125,    20_5_0,  0.000000,  0.365189,  0.032663,  0.000075,  0.000137, -0.000397
  126,    21_0_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  127,    21_1_0,  0.000000,  0.101304,  1.126132,  0.003396,  0.003187, -0.001926
  128,    21_2_0,  0.000000, -0.122649, -0.129862, -0.001381,  0.004004,  0.001125
  129,    21_3_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  130,    21_4_0,  0.000000,  0.026413,  1.966680,  0.002611, -0.001763,  0.001928
  131,    21_5_0,  0.000000, -0.055564,  0.710674,  0.000338, -0.002920, -0.001368
  132,    22_0_0,  0.000000,  0.123129,  0.156376, -0.000844,  0.000541, -0.000477
  133,    22_1_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  134,    22_2_0,  0.000000,  0.012594, -0.041088, -0.001462, -0.000765, -0.000033
  135,    22_3_0,  0.000000,  0.064716, -0.007246,  0.000558,  0.000271, -0.000208
  136,    22_4_0,  0.000000,  0.011819, -0.066254,  0.001162,  0.000362,  0.000209
  137,    22_5_0,  0.000000, -0.063371,  0.056284,  0.000632, -0.000041,  0.000122
  138,    23_0_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  139,    23_1_0,  0.000000, -0.031196,  0.189249,  0.001547,  0.000344, -0.000009
  140,    23_2_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  141,    23_3_0,  0.000000,  0.031196, -0.050628,  0.000283, -0.000842,  0.000017
  142,    23_4_0,  0.000000, -0.054036,  0.138618, -0.000932, -0.000138, -0.000038
  143,    23_5_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  144,    24_0_0,  0.000000, -0.008723,  0.075437, -0.001305,  0.000513,  0.000057
  145,    24_1_0,  0.000000, -0.078829,  0.046172, -0.001652, -0.000763,  0.000110
  146,    24_2_0,  0.000000,  0.038511, -0.055318, -0.000511, -0.001083, -0.000006
  147,    24_3_0,  0.000000, -0.053345,  0.145059,  0.001232,  0.000874,  0.000123
  148,    24_4_0,  0.000000, -0.007179,  0.068740,  0.001494,  0.000616, -0.000209
  149,    24_5_0,  0.000000, -0.025179, -0.102369,  0.001432, -0.000430, -0.000652
  150,    25_0_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  151,    25_1_0,  0.000000, -0.037831,  0.230731,  0.001079,  0.000289, -0.000031
  152,    25_2_0,  0.000000, -0.184504, -0.072805, -0.000379,  0.000949, -0.000266
  153,    25_3_0,  0.000000,  0.059944,  0.058499, -0.000419, -0.000702, -0.000075
  154,    25_4_0,  0.000000, -0.176930,  0.318921, -0.002810, -0.000076,  0.000184
  155,    25_5_0,  0.000000, -0.148726, -0.043126, -0.001485, -0.000122,  0.000118
  156,    26_0_0,  0.000000,  0.208699,  0.076030,  0.000172,  0.000237, -0.000536
  157,    26_1_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  158,    26_2_0,  0.000000, -0.027258, -0.230818, -0.001037, -0.000494, -0.000039
  159,    26_3_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  160,    26_4_0,  0.000000,  0.090720,  0.096577,  0.000301, -0.000019,  0.000491
  161,    26_5_0,  0.000000, -0.204346, -0.058212,  0.001080, -0.000105,  0.000320
  162,    27_0_0,  0.000000, -0.257621,  0.125366,  0.001506,  0.000279, -0.000008
  163,    27_1_0,  0.000000,  0.034226,  0.086741,  0.000560, -0.000656, -0.000162
  164,    27_2_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  165,    27_3_0,  0.000000, -0.155671,  0.151055, -0.001857, -0.000243, -0.000147
  166,    27_4_0,  0.000000,  0.035646,  0.092758, -0.000953, -0.000466, -0.000358
  167,    27_5_0,  0.000000,  0.162389, -0.019670, -0.000017,  0.000495, -0.000402
  168,    28_0_0,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000
  169,    28_1_0,  0.000000,  0.030455,  0.090584, -0.000315, -0.000445, -0.000268
  170,    28_2_0,  0.000000, -0.038014,  0.250321, -0.000935, -0.000282, -0.000126
  171,    28_3_0,  0.000000, -0.079519,  0.008033,  0.000702, -0.000303, -0.000119
  172,    28_4_0,  0.000000,  0.076233, -0.037854,  0.000395,  0.000004, -0.000326
  173,    28_5_0,  0.000000, -0.057455,  0.113846,  0.000412, -0.000012, -0.000652
  174,    29_0_0,  0.000000,  0.006485, -0.219102, -0.000440, -0.000993, -0.000066
  175,    29_1_0,  0.000000, -0.119830,  0.152014,  0.000359,  0.000581, -0.000026
  176,    29_2_0,  0.000000, -0.051415,  0.127317, -0.001181,  0.001670, -0.000560
  177,    29_3_0,  0.000000, -0.114974, -0.068879,  0.004654, -0.000251, -0.000083
  178,    29_4_0,  0.000000, -0.026675,  0.458338, -0.001395, -0.000350,  0.000627
  179,    29_5_0,  0.000000, -0.167550,  0.283423, -0.000500, -0.000948,  0.000322
  180,    30_0_0,  0.000000,  0.022198,  0.064905,  0.001193,  0.000453, -0.000583
  181,    30_1_0,  0.000000,  0.056013, -0.032965, -0.001029, -0.000141, -0.000246
